cluster,count,mean_severity,max_severity,n_types,top_type,top_neighborhood,lat_center,lng_center,n_CurbRamp,n_NoCurbRamp,n_NoSidewalk,n_Obstacle,n_Other,n_SurfaceProblem,spread_m,hotspot_score
1116,12,4.75,5.0,2,NoCurbRamp,Wallingford,47.65202045440674,-122.33886782328288,0,11,1,0,0,0,53.62451619900509,65.55
807,13,3.4615384615384617,5.0,4,NoCurbRamp,Laurelhurst,47.65843200683594,-122.28160212590144,2,8,0,1,0,2,135.07461547851562,65.25
327,14,3.2142857142857144,4.0,4,NoCurbRamp,Belltown,47.617361068725586,-122.35431889125279,2,7,0,1,0,4,101.20010375976562,65.25
871,15,3.0,3.0,4,NoCurbRamp,Mann,47.613199615478514,-122.30140228271485,0,9,2,2,0,2,138.885498046875,65.25
1107,13,5.0,5.0,1,NoCurbRamp,Wallingford,47.65432387131911,-122.33748978834886,0,13,0,0,0,0,14.831658764556156,65.0
1146,14,3.5714285714285716,4.0,3,NoSidewalk,North Beacon Hill,47.578417914254324,-122.30228533063617,1,6,7,0,0,0,59.41282113164161,65.0
1119,13,5.0,5.0,1,NoCurbRamp,Wallingford,47.65269206120418,-122.3402111346905,0,13,0,0,0,0,21.595001220703125,65.0
353,12,4.166666666666667,5.0,3,NoCurbRamp,Southeast Magnolia,47.63289578755697,-122.39314206441243,0,9,1,0,0,2,171.91314697265625,65.0
1049,13,5.0,5.0,1,NoSidewalk,View Ridge,47.692318842961235,-122.28543384258563,0,0,13,0,0,0,71.98333740155505,65.0
311,12,4.166666666666667,5.0,3,NoCurbRamp,Lawton Park,47.659494717915855,-122.3926321665446,0,10,1,1,0,0,138.46206665117933,65.0
1011,13,5.0,5.0,1,NoSidewalk,Ravenna,47.69648419893705,-122.30548154390775,0,0,13,0,0,0,106.7047119140625,65.0
35,16,4.0625,5.0,1,NoSidewalk,Industrial District,47.57012128829956,-122.37155437469482,0,0,16,0,0,0,210.86883544921875,65.0
955,14,3.5714285714285716,4.0,3,NoCurbRamp,Green Lake,47.67366164071219,-122.33115441458565,0,8,0,1,0,5,82.11414694647031,65.0
32,12,4.666666666666667,5.0,2,NoCurbRamp,Industrial District,47.577451388041176,-122.37845993041992,2,10,0,0,0,0,84.55057545174122,64.39999999999999
1070,12,4.666666666666667,5.0,2,NoCurbRamp,Wallingford,47.657970110575356,-122.33508618672688,0,11,0,0,0,1,130.05315636654507,64.39999999999999
959,15,3.7333333333333334,4.0,2,NoSidewalk,Mount Baker,47.57015787760417,-122.28877970377604,0,4,11,0,0,0,135.07461547851562,64.39999999999999
389,13,4.3076923076923075,5.0,2,NoCurbRamp,Southeast Magnolia,47.637010721059944,-122.39038614126352,0,11,0,0,0,2,34.297943115234375,64.39999999999999
565,15,3.7333333333333334,5.0,2,NoSidewalk,Industrial District,47.560350545247395,-122.3356918334961,0,0,14,0,0,1,117.7236916344989,64.39999999999999
1193,18,3.111111111111111,5.0,2,NoCurbRamp,Phinney Ridge,47.67199473910861,-122.35557471381293,0,17,0,1,0,0,135.92147827148438,64.39999999999999
1180,12,4.666666666666667,5.0,2,NoCurbRamp,Wallingford,47.666563987731934,-122.33856709798177,0,10,0,2,0,0,75.79421997070312,64.39999999999999
1086,21,3.0476190476190474,4.0,1,NoSidewalk,Mount Baker,47.5802120027088,-122.28748757498605,0,0,21,0,0,0,120.2545166015625,64.0
126,13,4.923076923076923,5.0,1,NoSidewalk,View Ridge,47.71438745351938,-122.28526188777043,0,0,13,0,0,0,195.20187377929688,64.0
1109,13,3.3846153846153846,5.0,4,NoCurbRamp,Madrona,47.612944676325874,-122.28824498103215,0,6,1,3,0,3,154.7139814342181,63.8
935,13,3.3846153846153846,5.0,4,NoSidewalk,Sunset Hill,47.68022918701172,-122.40210430438702,0,5,6,1,0,1,99.20877271835049,63.8
671,14,3.142857142857143,5.0,4,NoCurbRamp,Madison Park,47.631061281476704,-122.28428922380719,5,7,0,1,0,1,116.99401097417268,63.8
978,12,3.6666666666666665,5.0,4,NoCurbRamp,Leschi,47.59203592936198,-122.29469871520996,0,4,1,3,0,4,97.662977561357,63.8
1158,13,3.3846153846153846,5.0,4,Obstacle,Fremont,47.65863447922926,-122.36502779447116,0,2,2,6,0,3,92.30804443359375,63.8
429,12,3.6666666666666665,5.0,4,NoCurbRamp,Montlake,47.64130942026774,-122.32125027974446,0,5,1,3,0,3,144.35941471180033,63.8
366,14,3.5,5.0,3,NoCurbRamp,Briarcliff,47.640780857631135,-122.40817969185966,0,8,0,3,0,3,69.04215773244482,63.7
504,15,3.2666666666666666,4.0,3,NoCurbRamp,West Queen Anne,47.63770345052083,-122.36048787434896,2,9,0,0,0,4,152.435302734375,63.7
858,15,3.2666666666666666,4.0,3,NoCurbRamp,Atlantic,47.59677429199219,-122.29835968017578,4,7,0,0,0,4,117.07074609536208,63.7
673,15,3.2666666666666666,5.0,3,NoCurbRamp,Madison Park,47.63226318359375,-122.28280436197916,4,9,0,0,0,2,69.62410282872828,63.7
1015,16,3.0625,4.0,3,NoCurbRamp,Roosevelt,47.68844246864319,-122.32568073272705,0,12,0,3,0,1,99.19315334966589,63.7
1105,12,4.083333333333333,5.0,3,NoCurbRamp,North Beacon Hill,47.574031829833984,-122.30082702636719,0,10,1,0,0,1,82.84212228017316,63.7
212,12,4.083333333333333,5.0,3,NoCurbRamp,Industrial District,47.54301611582438,-122.3858019510905,4,6,0,0,0,2,72.60123742472487,63.7
343,14,3.9285714285714284,5.0,2,NoCurbRamp,Bryant,47.672144753592356,-122.28878675188336,0,13,0,0,0,1,99.22414506173918,63.24999999999999
583,14,3.9285714285714284,4.0,2,NoSidewalk,Industrial District,47.5624029976981,-122.32418278285435,0,1,13,0,0,0,68.17245483398438,63.24999999999999
240,15,4.2,5.0,1,NoSidewalk,Ravenna,47.715563456217446,-122.29441477457682,0,0,15,0,0,0,113.95581876630567,63.0
434,21,3.0,3.0,1,NoSidewalk,Loyal Heights,47.69174539475214,-122.39073544456845,0,0,21,0,0,0,137.37951746516453,63.0
400,21,3.0,3.0,1,NoSidewalk,Sunset Hill,47.69393739246187,-122.39590744745163,0,0,21,0,0,0,110.51559448242188,63.0
829,13,3.6923076923076925,5.0,3,NoSidewalk,Leschi,47.600422198955826,-122.29434614915114,0,4,6,0,0,3,185.46295166015625,62.400000000000006
1172,13,3.0,3.0,5,SurfaceProblem,Harrison/Denny-Blaine,47.62404837975135,-122.29351219764122,2,3,2,2,0,4,107.12814331054688,62.400000000000006
1222,12,4.0,5.0,3,NoSidewalk,North Beacon Hill,47.58543332417806,-122.30553944905598,0,0,7,3,0,2,49.96490478515625,62.400000000000006
279,16,3.0,3.0,3,SurfaceProblem,Ravenna,47.72118806838989,-122.30394554138184,0,1,7,0,0,8,123.62871633266396,62.400000000000006
826,14,3.4285714285714284,4.0,3,NoCurbRamp,Ravenna,47.673552649361746,-122.30388477870396,0,8,4,2,0,0,149.972678835436,62.400000000000006
789,15,3.2,5.0,3,NoCurbRamp,Laurelhurst,47.65561269124349,-122.28138020833333,3,11,0,0,0,1,272.6676119050269,62.400000000000006
997,12,4.0,5.0,3,NoCurbRamp,Green Lake,47.68508275349935,-122.32706705729167,0,10,0,1,0,1,91.21797042416965,62.400000000000006
341,14,3.0714285714285716,4.0,4,Obstacle,South Lake Union,47.61937495640346,-122.33926173618862,4,4,0,5,0,1,250.67138671875,62.35
1092,13,3.3076923076923075,4.0,4,NoCurbRamp,Madrona,47.6163937495305,-122.29483560415414,2,8,0,1,0,2,35.5682373046875,62.35
320,12,3.5833333333333335,5.0,4,Obstacle,Pike-Market,47.61035601298014,-122.34024747212727,0,2,2,5,0,3,183.83899645420806,62.35
112,18,3.0,3.0,2,NoSidewalk,Industrial District,47.55102327134874,-122.35606214735243,0,0,17,0,0,1,195.20187377929688,62.099999999999994
912,15,3.6,5.0,2,NoCurbRamp,University District,47.66850255330404,-122.30983174641928,0,14,0,1,0,0,176.2206932199631,62.099999999999994
861,12,4.5,5.0,2,NoCurbRamp,Laurelhurst,47.66054185231527,-122.28920046488444,2,10,0,0,0,0,35.363590013732015,62.099999999999994
746,12,3.9166666666666665,5.0,3,NoSidewalk,Mount Baker,47.56539503733317,-122.27960522969563,0,4,7,1,0,0,89.34402465820312,61.1
928,16,3.3125,4.0,2,NoSidewalk,Sunset Hill,47.67319059371948,-122.40467643737793,0,0,15,0,0,1,101.20010375976562,60.949999999999996
476,17,3.1176470588235294,4.0,2,SurfaceProblem,South Lake Union,47.621075349695545,-122.32912714341107,0,0,0,6,0,11,188.85040283124255,60.949999999999996
945,15,3.533333333333333,5.0,2,NoSidewalk,Roosevelt,47.68866449991862,-122.31354675292968,0,5,10,0,0,0,68.97885322114612,60.949999999999996
919,12,4.416666666666667,5.0,2,NoCurbRamp,Green Lake,47.672402699788414,-122.32553354899089,0,10,0,0,0,2,69.4427490234375,60.949999999999996
1038,14,3.0,3.0,4,SurfaceProblem,Mount Baker,47.57104137965611,-122.28197588239398,2,2,4,0,0,6,69.70562805917307,60.9
208,14,3.0,3.0,4,SurfaceProblem,Industrial District,47.54528372628348,-122.38771874564034,0,2,3,4,0,5,118.13735961914062,60.9
92,15,4.0,4.0,1,NoSidewalk,Roosevelt,47.711995951334636,-122.32799479166667,0,0,15,0,0,0,232.0404052742262,60.0
1079,12,5.0,5.0,1,NoSidewalk,Ravenna,47.69664669036865,-122.30151557922363,0,0,12,0,0,0,66.11836611590913,60.0
1189,12,5.0,5.0,1,NoCurbRamp,Wallingford,47.66576321919759,-122.33847109476726,0,12,0,0,0,0,25.09423121661302,60.0
983,12,5.0,5.0,1,NoSidewalk,Whittier Heights,47.6971009572347,-122.36874580383301,0,0,12,0,0,0,88.92059326171875,60.0
1052,12,5.0,5.0,1,NoSidewalk,View Ridge,47.69691467285156,-122.2817325592041,0,0,12,0,0,0,81.72225952148438,60.0
271,20,3.0,3.0,1,NoSidewalk,Ravenna,47.730228424072266,-122.30091667175293,0,0,20,0,0,0,149.240103570459,60.0
199,14,3.2857142857142856,4.0,3,Obstacle,Lawton Park,47.669869559151785,-122.41383307320731,1,2,0,11,0,0,140.85880643433276,59.800000000000004
664,12,3.8333333333333335,5.0,3,NoCurbRamp,Green Lake,47.688788096110024,-122.32968393961589,0,6,4,0,0,2,59.703826904296875,59.800000000000004
953,12,3.8333333333333335,4.0,3,NoCurbRamp,Green Lake,47.67445087432861,-122.3308842976888,1,9,0,0,0,2,35.92439594582794,59.800000000000004
747,12,3.8333333333333335,4.0,3,NoSidewalk,Mount Baker,47.566416104634605,-122.27964401245117,0,4,6,0,0,2,49.96490478515625,59.800000000000004
1211,13,4.0,5.0,2,NoSidewalk,North Beacon Hill,47.584520486684944,-122.30432715782753,0,0,12,0,0,1,67.40284345530816,59.8
981,16,3.25,4.0,2,NoCurbRamp,Ravenna,47.68666219711304,-122.3020191192627,0,12,0,0,0,4,123.71062635151506,59.8
444,13,4.0,5.0,2,NoCurbRamp,Broadway,47.626756521371696,-122.32172687237079,0,10,0,0,0,3,94.74441694640328,59.8
968,17,3.0588235294117645,4.0,2,NoCurbRamp,Sunset Hill,47.68176291970646,-122.39576451918659,0,14,0,0,0,3,94.8486328125,59.8
1066,12,3.4166666666666665,5.0,4,NoCurbRamp,Wallingford,47.66266695658366,-122.33015441894531,3,7,0,1,0,1,55.8929443359375,59.449999999999996
452,12,3.0833333333333335,4.0,5,NoCurbRamp,North Queen Anne,47.64557774861654,-122.37015279134114,1,4,2,0,1,4,128.9429331320476,59.2
1214,12,4.916666666666667,5.0,1,NoCurbRamp,Fremont,47.661411921183266,-122.34458096822102,0,12,0,0,0,0,26.80743597744263,59.0
1195,16,3.1875,4.0,2,SurfaceProblem,North Beacon Hill,47.581148624420166,-122.3069338798523,0,5,0,0,0,11,74.83340033411665,58.65
603,17,3.0,3.0,2,SurfaceProblem,Loyal Heights,47.69545319501091,-122.38440345315372,0,6,0,0,0,11,270.5726623535156,58.65
190,14,3.642857142857143,4.0,2,Obstacle,Roosevelt,47.72392463684082,-122.31277738298688,0,0,0,7,0,7,62.244415283203125,58.65
752,17,3.0,3.0,2,NoSidewalk,Whittier Heights,47.7011189180262,-122.37687952378216,0,0,16,0,0,1,135.92147827148438,58.65
79,16,3.1875,4.0,2,NoCurbRamp,Industrial District,47.553770542144775,-122.37753629684448,3,13,0,0,0,0,216.61593449228363,58.65
297,15,3.4,5.0,2,CurbRamp,University District,47.659655253092446,-122.31616465250652,11,4,0,0,0,0,181.65206909179688,58.65
107,16,3.1875,4.0,2,NoCurbRamp,Mount Baker,47.508137702941895,-122.25262832641602,0,14,0,0,0,2,182.4818844336132,58.65
1101,13,3.4615384615384617,4.0,3,NoCurbRamp,North Beacon Hill,47.5796253497784,-122.30601384089543,1,10,0,0,0,2,105.68383108299284,58.5
216,15,3.0,3.0,3,NoSidewalk,Industrial District,47.556383005777995,-122.39174194335938,0,3,6,0,0,6,88.0136961208567,58.5
314,15,3.0,3.0,3,NoSidewalk,Lawton Park,47.654126993815105,-122.41430969238282,0,1,13,0,0,1,162.5784109528233,58.5
521,15,3.0,3.0,3,NoCurbRamp,East Queen Anne,47.63874028523763,-122.35562540690104,0,10,0,1,0,4,194.35501098632812,58.5
101,15,3.0,3.0,3,NoCurbRamp,Industrial District,47.54836756388347,-122.37935485839844,2,11,0,0,0,2,318.9555495818349,58.5
269,14,4.142857142857143,5.0,1,NoSidewalk,Ravenna,47.71374184744699,-122.29652677263532,0,0,14,0,0,0,74.07387163347944,58.00000000000001
541,12,3.3333333333333335,5.0,4,NoSidewalk,Lower Queen Anne,47.62631797790527,-122.35584322611491,0,1,7,2,0,2,54.22165738770313,58.0
1175,12,4.833333333333333,5.0,1,NoCurbRamp,Wallingford,47.67020161946615,-122.33801778157552,0,12,0,0,0,0,19.054412841796875,58.0
361,13,3.076923076923077,4.0,4,NoSidewalk,Briarcliff,47.641441051776596,-122.4122067964994,0,4,6,1,0,2,166.40853881835938,58.0
894,13,3.8461538461538463,5.0,2,NoCurbRamp,Wallingford,47.67185064462515,-122.32293407733624,0,12,1,0,0,0,124.48883056640625,57.49999999999999
1046,12,4.166666666666667,5.0,2,NoCurbRamp,Roosevelt,47.67875258127848,-122.32009379069011,0,6,6,0,0,0,55.469512939453125,57.49999999999999
904,14,3.5714285714285716,5.0,2,NoCurbRamp,Roosevelt,47.688505445207866,-122.3077005658831,2,12,0,0,0,0,149.35962527360238,57.49999999999999
380,13,3.8461538461538463,4.0,2,NoSidewalk,Windermere,47.674365703876205,-122.26888685960036,0,2,11,0,0,0,70.1382208518318,57.49999999999999
1163,14,3.5714285714285716,5.0,2,NoCurbRamp,Mount Baker,47.58364568437849,-122.29528481619698,0,8,6,0,0,0,51.98102760858744,57.49999999999999
943,14,3.5714285714285716,5.0,2,NoCurbRamp,Green Lake,47.67407826014927,-122.33372552054269,0,10,0,0,0,4,151.58843994061755,57.49999999999999
717,14,3.142857142857143,4.0,3,NoCurbRamp,Minor,47.60925374712263,-122.30518504551479,2,6,0,0,0,6,131.26373291015625,57.2
559,12,3.6666666666666665,4.0,3,NoSidewalk,Industrial District,47.58613300323486,-122.32076454162598,0,0,8,3,0,1,69.11434593750128,57.2
501,13,3.3846153846153846,4.0,3,NoCurbRamp,Adams,47.669028942401596,-122.38174086350661,0,7,0,3,0,3,186.48409551124186,57.2
289,14,3.142857142857143,5.0,3,NoCurbRamp,Briarcliff,47.64946501595633,-122.40620749337333,0,7,6,0,0,1,144.90737875399432,57.2
1023,14,3.142857142857143,4.0,3,NoCurbRamp,North Beacon Hill,47.57715116228376,-122.30685370309013,1,7,0,0,0,6,113.05618286132812,57.2
1001,12,3.6666666666666665,4.0,3,Obstacle,Roosevelt,47.67614777882894,-122.31439844767253,0,0,4,7,0,1,65.20843505859375,57.2
633,12,3.6666666666666665,4.0,3,NoSidewalk,Industrial District,47.575419425964355,-122.33518536885579,0,4,6,0,2,0,92.30804443359375,57.2
674,13,3.0,3.0,4,NoCurbRamp,Madison Park,47.63215989332933,-122.2840083195613,1,7,0,1,0,4,42.80178715691509,56.55
